id,date,store_nbr,family,sales,onpromotion,city,state,type_x,cluster,dcoilwtico,type_y,locale_x,locale_name,description,transferred,is_holiday,holiday_type,sales_scaled,dcoilwtico_scaled,day_of_week,month,is_weekend,month_sin,month_cos,dow_sin,dow_cos,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_28,rolling_std_28,year,quarter,day_of_month,week_of_year,is_month_start,is_month_end,expanding_mean_sales,promo_lag_1,promo_lag_7,promo_rolling_mean_7,locale_y,is_national_holiday,days_to_next_holiday,is_anomaly
2834145,2017-05-14,30,6,5.0,0,Guayaquil,Guayas,2,10,48.516666666666666,Event,National,Ecuador,Dia de la Madre,False,1,2,4.009076549307633e-05,0.2644399699948675,6,5,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,9.0,3.0,2.0,2.0,4.857142857142857,2.9113897866923715,3.25,2.413311846398583,2017,2,14,19,0,0,2.319496855345912,0.0,0.0,0.0,National,0,0,0
2851965,2017-05-24,30,6,1.0,0,Guayaquil,Guayas,2,10,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,1,3,8.018153098615266e-06,0.2937344545777567,2,5,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,1.0,2.0,2.0,7.0,4.857142857142857,3.1320159360051134,4.25,2.6193722730851854,2017,2,24,21,0,0,2.33375,0.0,0.0,0.0,National,0,0,0
2855529,2017-05-26,30,6,4.0,0,Guayaquil,Guayas,2,10,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,1,5,3.207261239446106e-05,0.2770342295392632,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,8.0,4.0,4.0,3.571428571428572,2.935821457944701,4.035714285714286,2.6314640731917547,2017,2,26,21,0,0,2.3320848938826466,0.0,0.0,0.0,National,0,0,0
2905425,2017-06-23,30,6,2.0,0,Guayaquil,Guayas,2,10,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,1.603630619723053e-05,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,6.0,10.0,4.0,4.0,5.0,3.464101617138928,3.821428571428572,2.228661304645999,2017,2,23,25,0,0,2.3576687116564417,0.0,0.0,0.0,Local,0,0,0
2908989,2017-06-25,30,6,6.0,0,Guayaquil,Guayas,2,10,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,4.81089185916916e-05,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,6.0,2.0,3.0,3.0,3.4285714285714284,1.988059598267497,3.821428571428572,2.2941725103232105,2017,2,25,25,0,0,2.35968137254902,0.0,0.0,0.0,Regional,0,0,0
2923245,2017-07-03,30,6,2.0,0,Guayaquil,Guayas,2,10,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,1.603630619723053e-05,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,7.0,1.0,4.0,3.0,3.571428571428572,2.2990681372232564,4.0,2.357022602660233,2017,3,3,27,0,0,2.3670731707317074,0.0,0.0,0.0,Local,0,0,0
2958885,2017-07-23,30,6,9.0,0,Guayaquil,Guayas,2,10,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,7.216337788753739e-05,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,6.0,2.0,4.0,6.0,4.714285714285714,3.728908944802718,4.5,3.024590574283593,2017,3,23,29,0,0,2.3957831325301204,0.0,0.0,0.1428571428571428,Local,0,0,0
2960667,2017-07-24,30,6,2.0,0,Guayaquil,Guayas,2,10,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,1.603630619723053e-05,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,9.0,1.0,4.0,1.0,5.714285714285714,3.8172540634970726,4.607142857142857,3.130959924177782,2017,3,24,30,0,0,2.399759181216135,0.0,0.0,0.1428571428571428,Local,0,0,0
2962449,2017-07-25,30,6,1.0,0,Guayaquil,Guayas,2,10,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,8.018153098615266e-06,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,2.0,10.0,4.0,6.0,5.857142857142857,3.625307870610696,4.642857142857143,3.093772545829114,2017,3,25,30,0,0,2.399518652226233,0.0,0.0,0.1428571428571428,Local,0,0,0
2982051,2017-08-05,30,6,5.0,0,Guayaquil,Guayas,2,10,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,4.009076549307633e-05,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,4.0,2.0,6.0,10.0,4.857142857142857,3.89138242231772,4.357142857142857,3.313432657039011,2017,3,5,31,0,0,2.4094441123729826,0.0,0.0,0.0,Local,0,0,0
2990961,2017-08-10,30,6,3.0,0,Guayaquil,Guayas,2,10,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,2.40544592958458e-05,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,12.0,13.0,3.0,3.0,6.285714285714286,5.154748159248749,4.535714285714286,3.625855125445927,2017,3,10,32,0,0,2.4183551847437426,0.0,0.0,0.0,National,0,0,0
2992743,2017-08-11,30,6,2.0,0,Guayaquil,Guayas,2,10,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,1.603630619723053e-05,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,3.0,4.0,2.0,8.0,4.857142857142857,4.2983939430974285,4.535714285714286,3.625855125445927,2017,3,11,32,0,0,2.41870160810006,0.0,0.0,0.0,National,0,0,0
2999871,2017-08-15,30,6,5.0,0,Guayaquil,Guayas,2,10,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,4.009076549307633e-05,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,7.0,1.0,5.0,10.0,5.714285714285714,5.4072262068413215,4.928571428571429,3.980773899690737,2017,3,15,33,0,0,2.427213309566251,0.0,0.0,0.0,Local,0,0,0
2698714,2017-02-27,30,7,327.0,10,Guayaquil,Guayas,2,10,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0026219360632471,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,376.0,27.0,474.0,420.0,300.85714285714283,152.0761087651607,449.7857142857143,142.9328661742964,2017,1,27,9,0,0,450.10568031704094,14.0,4.0,12.714285714285714,National,0,0,0
2700496,2017-02-28,30,7,369.0,14,Guayaquil,Guayas,2,10,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.002958698493389,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,327.0,259.0,461.0,727.0,343.7142857142857,92.728482294175,446.4642857142857,144.72003166850345,2017,1,28,9,0,1,450.0244224422442,10.0,12.0,13.571428571428571,National,0,0,0
2704060,2017-03-02,30,7,532.0,10,Guayaquil,Guayas,2,10,52.63,Holiday,Local,Manta,Fundacion de Manta,False,1,3,0.0042656574484633,0.3131588297998342,3,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,469.0,338.0,521.0,500.0,397.1428571428572,59.898326552739945,431.9285714285714,133.64683382134868,2017,1,2,9,0,0,449.9835201054713,16.0,16.0,14.571428571428571,Local,0,0,0
2757520,2017-04-01,30,7,459.0,21,Guayaquil,Guayas,2,10,50.443333333333335,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,1,3,0.0036803322722644,0.2872596628370643,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,358.0,509.0,672.0,531.0,492.4285714285714,85.93574565313641,482.8928571428572,85.49175367885029,2017,2,1,13,1,0,450.6328377504848,16.0,22.0,19.285714285714285,Regional,0,0,0
2777122,2017-04-12,30,7,221.0,14,Guayaquil,Guayas,2,10,53.12,Holiday,Local,Cuenca,Fundacion de Cuenca,True,1,3,0.0017720118347939,0.3189624541039914,2,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,355.0,183.0,464.0,523.0,260.85714285714283,55.339643931694695,399.1428571428572,159.9513153444451,2017,2,12,15,0,0,449.1315789473685,18.0,11.0,12.857142857142858,Local,0,0,0
2778904,2017-04-13,30,7,500.0,20,Guayaquil,Guayas,2,10,53.19,Transfer,Local,Cuenca,Fundacion de Cuenca,False,1,5,0.0040090765493076,0.3197915432902996,3,4,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,221.0,270.0,513.0,440.0,266.2857142857143,47.77626428030906,388.3571428571428,161.46510098462028,2017,2,13,15,0,0,448.9852469531752,14.0,10.0,13.285714285714286,Local,0,0,0
2780686,2017-04-14,30,7,388.0,19,Guayaquil,Guayas,2,10,53.0475,Holiday,Local,Libertad,Cantonizacion de Libertad,False,1,3,0.0031110434022627,0.3181037545896008,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,500.0,231.0,358.0,527.0,299.1428571428572,100.62045612342634,390.5,162.57021275150277,2017,2,14,15,0,0,449.0179487179488,20.0,11.0,14.714285714285714,National,0,0,0
2793160,2017-04-21,30,7,483.0,29,Guayaquil,Guayas,2,10,49.64,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,1,3,0.0038727679466311,0.2777448774132417,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,529.0,388.0,231.0,446.0,388.8571428571428,82.731349502383,355.5,142.10885238408108,2017,2,21,16,0,0,448.74920229738353,29.0,19.0,21.714285714285715,Local,0,0,0
2810980,2017-05-01,30,7,502.0,27,Guayaquil,Guayas,2,10,48.83,Holiday,National,Ecuador,Dia del Trabajo,False,1,3,0.0040251128555048,0.2681511311145327,0,5,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,503.0,344.0,444.0,127.0,436.7142857142857,73.63584789521242,357.0357142857143,121.43996600752972,2017,2,1,18,1,0,448.73493975903614,27.0,29.0,26.857142857142858,National,0,0,0
2830582,2017-05-12,30,7,1894.0,26,Guayaquil,Guayas,2,10,47.83,Holiday,Local,Puyo,Cantonizacion del Puyo,False,1,3,0.0151863819687773,0.2563069998815587,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2838.0,536.0,421.0,388.0,880.0,869.9649418223726,539.75,460.933402838032,2017,2,12,19,0,0,450.617758186398,31.0,22.0,24.714285714285715,Local,0,0,0
2832364,2017-05-13,30,7,1145.0,30,Guayaquil,Guayas,2,10,48.17333333333333,Additional,National,Ecuador,Dia de la Madre-1,False,1,0,0.0091807852979144,0.2603734849382131,5,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1894.0,485.0,561.0,345.0,1074.0,929.8245354187364,593.5357142857143,525.8634157369934,2017,2,13,19,0,0,451.5261170547514,26.0,28.0,25.285714285714285,National,0,0,0
2834146,2017-05-14,30,7,401.0,25,Guayaquil,Guayas,2,10,48.516666666666666,Event,National,Ecuador,Dia de la Madre,False,1,2,0.0032152793925447,0.2644399699948675,6,5,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1145.0,534.0,503.0,345.0,1168.2857142857142,892.8730246206563,622.1071428571429,533.5367208915227,2017,2,14,19,0,0,451.9622641509434,30.0,28.0,25.571428571428573,National,0,0,0
2851966,2017-05-24,30,7,1429.0,17,Guayaquil,Guayas,2,10,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,1,3,0.0114579407779212,0.2937344545777567,2,5,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,2111.0,423.0,619.0,378.0,735.7142857142857,634.66519107472,794.5714285714286,699.0232035872888,2017,2,24,21,0,0,454.764375,21.0,28.0,21.857142857142858,National,0,0,0
2855530,2017-05-26,30,7,4197.0,17,Guayaquil,Guayas,2,10,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,1,5,0.0336521885548882,0.2770342295392632,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,359.0,449.0,1894.0,421.0,881.0,663.7632610100316,830.0357142857143,705.376625543001,2017,2,26,21,0,0,455.312734082397,18.0,16.0,18.285714285714285,National,0,0,1
2905426,2017-06-23,30,7,412.0,28,Guayaquil,Guayas,2,10,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,0.0033034790766294,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2367.0,400.0,391.0,4197.0,747.2857142857143,719.794812032274,772.75,803.8864681680493,2017,2,23,25,0,0,460.7656441717791,28.0,20.0,20.714285714285715,Local,0,0,0
2908990,2017-06-25,30,7,510.0,32,Guayaquil,Guayas,2,10,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,0.0040892580802937,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2561.0,409.0,482.0,490.0,1047.857142857143,972.9808885706911,709.7857142857143,573.654584232165,2017,2,25,25,0,0,462.02267156862746,28.0,15.0,22.857142857142858,Regional,0,0,0
2923246,2017-07-03,30,7,548.0,29,Guayaquil,Guayas,2,10,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,0.0043939478980411,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,669.0,2425.0,450.0,512.0,1972.0,1797.4723919993855,1033.928571428571,1139.3661307473456,2017,3,3,27,0,0,468.4969512195122,35.0,33.0,34.857142857142854,Local,0,0,0
2958886,2017-07-23,30,7,543.0,8,Guayaquil,Guayas,2,10,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,0.004353857132548,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,463.0,639.0,462.0,510.0,468.8571428571428,81.84014616193431,1318.892857142857,2087.567117382509,2017,3,23,29,0,0,476.4759036144578,9.0,14.0,12.571428571428571,Local,0,0,0
2960668,2017-07-24,30,7,431.0,9,Guayaquil,Guayas,2,10,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,0.0034558239855031,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,543.0,480.0,10392.0,2425.0,455.1428571428572,50.69328874522603,1320.071428571429,2087.1027930562186,2017,3,24,30,0,0,476.51595424443104,8.0,16.0,11.714285714285714,Local,0,0,0
2962450,2017-07-25,30,7,463.0,7,Guayaquil,Guayas,2,10,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,0.0037124048846588,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,431.0,419.0,926.0,5169.0,448.1428571428572,50.06804893149827,1248.857142857143,2082.0176061141538,2017,3,25,30,0,0,476.488567990373,9.0,11.0,10.714285714285714,Local,0,0,0
2982052,2017-08-05,30,7,509.0,19,Guayaquil,Guayas,2,10,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,0.0040812399271951,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,504.0,1243.0,463.0,1287.0,1042.857142857143,720.2829139931542,1084.75,1893.7212948563968,2017,3,5,31,0,0,480.0986252241482,15.0,15.0,15.285714285714286,Local,0,0,0
2990962,2017-08-10,30,7,473.0,16,Guayaquil,Guayas,2,10,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,0.003792586415645,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,397.0,846.0,1898.0,358.0,550.4285714285714,151.32179523876383,691.25,500.23058571911054,2017,3,10,32,0,0,480.1597139451728,10.0,17.0,15.428571428571429,National,0,0,0
2992744,2017-08-11,30,7,419.0,15,Guayaquil,Guayas,2,10,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,0.0033596061483197,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,473.0,504.0,1225.0,446.0,497.1428571428572,77.61749925418358,695.3571428571429,497.8595826346617,2017,3,11,32,0,0,480.1554496724241,16.0,15.0,15.285714285714286,National,0,0,0
2999872,2017-08-15,30,7,914.0,17,Guayaquil,Guayas,2,10,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,3,0.0073285919321343,0.2532275257609854,1,8,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,378.0,512.0,2544.0,419.0,447.7142857142857,70.43605678369148,683.7857142857143,502.94829696300286,2017,3,15,33,0,0,480.0552584670232,13.0,15.0,14.428571428571429,Local,0,0,0
2698715,2017-02-27,30,8,232.0,9,Guayaquil,Guayas,2,10,54.04,Holiday,National,Ecuador,Carnaval,False,1,3,0.0018602115188787,0.3298590548383275,0,2,0,0.8660254037844386,0.5000000000000001,0.0,1.0,150.0,26.0,305.0,255.0,156.42857142857142,71.53520611758266,271.3928571428572,95.76953017555807,2017,1,27,9,0,0,216.70673712021136,8.0,2.0,16.285714285714285,National,0,0,0
2700497,2017-02-28,30,8,222.0,8,Guayaquil,Guayas,2,10,54.0,Holiday,National,Ecuador,Carnaval,False,1,3,0.0017800299878925,0.3293852895890086,1,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,232.0,154.0,255.0,375.0,185.8571428571429,47.15375054516117,270.57142857142856,96.01366745739148,2017,1,28,9,0,1,216.71683168316832,9.0,5.0,17.285714285714285,National,0,0,0
2704061,2017-03-02,30,8,334.0,26,Guayaquil,Guayas,2,10,52.63,Holiday,Local,Manta,Fundacion de Manta,False,1,3,0.0026780631349374,0.3131588297998342,3,3,0,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,367.0,136.0,277.0,299.0,212.57142857142856,79.14934647625297,264.60714285714283,93.58392521258794,2017,1,2,9,0,0,216.81938035596573,92.0,5.0,19.428571428571427,Local,0,0,0
2757521,2017-04-01,30,8,241.0,3,Guayaquil,Guayas,2,10,50.443333333333335,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,1,3,0.0019323748967662,0.2872596628370643,5,4,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,293.0,270.0,267.0,239.0,292.7142857142857,28.91778164445487,284.60714285714283,38.60755950313249,2017,2,1,13,1,0,218.13380736910148,24.0,23.0,33.42857142857143,Regional,0,0,0
2777123,2017-04-12,30,8,177.0,67,Guayaquil,Guayas,2,10,53.12,Holiday,Local,Cuenca,Fundacion de Cuenca,True,1,3,0.0014192130984549,0.3189624541039914,2,4,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,184.0,126.0,295.0,358.0,155.14285714285714,27.002645373041165,232.42857142857144,86.54839304469161,2017,2,12,15,0,0,217.5847240051348,3.0,49.0,9.714285714285714,Local,0,0,0
2778905,2017-04-13,30,8,203.0,2,Guayaquil,Guayas,2,10,53.19,Transfer,Local,Cuenca,Fundacion de Cuenca,False,1,5,0.0016276850790188,0.3197915432902996,3,4,0,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,177.0,146.0,249.0,280.0,162.42857142857142,24.602555035707592,225.9642857142857,83.52887375822095,2017,2,13,15,0,0,217.55869146889032,67.0,5.0,12.285714285714286,Local,0,0,0
2780687,2017-04-14,30,8,186.0,1,Guayaquil,Guayas,2,10,53.0475,Holiday,Local,Libertad,Cantonizacion de Libertad,False,1,3,0.0014913764763424,0.3181037545896008,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,203.0,131.0,293.0,252.0,170.57142857142858,27.518824725721053,223.2142857142857,82.9494969702234,2017,2,14,15,0,0,217.54935897435897,2.0,3.0,11.857142857142858,National,0,0,0
2793161,2017-04-21,30,8,251.0,11,Guayaquil,Guayas,2,10,49.64,Holiday,Local,Riobamba,Cantonizacion de Riobamba,False,1,3,0.0020125564277524,0.2777448774132417,4,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,238.0,186.0,131.0,265.0,220.8571428571429,21.058874387655123,206.57142857142856,73.0993380784479,2017,2,21,16,0,0,217.56413529036377,7.0,1.0,14.571428571428571,Local,0,0,0
2810981,2017-05-01,30,8,302.0,13,Guayaquil,Guayas,2,10,48.83,Holiday,National,Ecuador,Dia del Trabajo,False,1,3,0.0024214822357818,0.2681511311145327,0,5,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,293.0,285.0,216.0,55.0,281.1428571428572,45.03860777682372,213.53571428571428,70.0996550648123,2017,2,1,18,1,0,217.9714648065948,12.0,10.0,24.142857142857142,National,0,0,0
2830583,2017-05-12,30,8,234.0,11,Guayaquil,Guayas,2,10,47.83,Holiday,Local,Puyo,Cantonizacion del Puyo,False,1,3,0.0018762478250759,0.2563069998815587,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,260.0,235.0,224.0,186.0,290.85714285714283,57.791085158593646,270.2857142857143,47.53934599869501,2017,2,12,19,0,0,218.4792191435768,15.0,13.0,22.571428571428573,Local,0,0,0
2832365,2017-05-13,30,8,351.0,19,Guayaquil,Guayas,2,10,48.17333333333333,Additional,National,Ecuador,Dia de la Madre-1,False,1,0,0.0028143717376139,0.2603734849382131,5,5,1,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,234.0,336.0,295.0,201.0,290.7142857142857,57.953183075390506,272.0,45.19505053196445,2017,2,13,19,0,0,218.48898678414096,11.0,18.0,22.285714285714285,National,0,0,0
2834147,2017-05-14,30,8,328.0,20,Guayaquil,Guayas,2,10,48.516666666666666,Event,National,Ecuador,Dia de la Madre,False,1,2,0.0026299542163458,0.2644399699948675,6,5,1,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,351.0,395.0,293.0,237.0,292.85714285714283,60.142687478538406,277.35714285714283,45.35719493387325,2017,2,14,19,0,0,218.5723270440252,19.0,14.0,22.428571428571427,National,0,0,0
2851967,2017-05-24,30,8,273.0,79,Guayaquil,Guayas,2,10,50.99,Holiday,National,Ecuador,Batalla de Pichincha,True,1,3,0.0021889557959219,0.2937344545777567,2,5,0,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,309.0,299.0,297.0,350.0,323.57142857142856,66.14846217121818,303.3928571428572,50.647905360978655,2017,2,24,21,0,0,219.234375,12.0,87.0,24.285714285714285,National,0,0,0
2855531,2017-05-26,30,8,210.0,13,Guayaquil,Guayas,2,10,49.58,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,1,5,0.0016838121507092,0.2770342295392632,4,5,0,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,206.0,238.0,234.0,224.0,311.57142857142856,79.02922907138333,297.32142857142856,53.2103119853813,2017,2,26,21,0,0,219.25967540574285,14.0,12.0,22.428571428571427,National,0,0,0
2905427,2017-06-23,30,8,222.0,20,Guayaquil,Guayas,2,10,42.86,Holiday,Local,Guaranda,Cantonizacion de Guaranda,False,1,3,0.0017800299878925,0.1974416676536775,4,6,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,243.0,226.0,242.0,210.0,301.1428571428572,52.81233622120005,292.57142857142856,60.89908384116059,2017,2,23,25,0,0,220.519018404908,20.0,17.0,30.142857142857142,Local,0,0,0
2908991,2017-06-25,30,8,402.0,23,Guayaquil,Guayas,2,10,43.11333333333334,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,1,3,0.0032232975456433,0.2004421808993643,6,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,316.0,346.0,357.0,367.0,299.57142857142856,53.35059244548225,294.2142857142857,60.44854386187277,2017,2,25,25,0,0,220.57843137254903,22.0,21.0,30.714285714285715,Regional,0,0,0
2923247,2017-07-03,30,8,330.0,21,Guayaquil,Guayas,2,10,45.474,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,1,3,0.002645990522543,0.2284022266966718,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,445.0,322.0,373.0,319.0,302.7142857142857,72.88510201156545,301.6428571428572,58.35156177772016,2017,3,3,27,0,0,221.03963414634143,24.0,20.0,29.285714285714285,Local,0,0,0
2958887,2017-07-23,30,8,269.0,15,Guayaquil,Guayas,2,10,46.06666666666667,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,1,3,0.0021568831835275,0.2354218484740811,6,7,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,283.0,384.0,336.0,402.0,276.1428571428572,54.47148664339242,291.32142857142856,58.46939913249428,2017,3,23,29,0,0,221.771686746988,17.0,16.0,22.428571428571427,Local,0,0,0
2960669,2017-07-24,30,8,305.0,15,Guayaquil,Guayas,2,10,46.21,Additional,Local,Guayaquil,Fundacion de Guayaquil-1,False,1,0,0.0024455366950776,0.2371195072841406,0,7,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,269.0,261.0,287.0,322.0,259.7142857142857,26.868285429169408,286.57142857142856,54.40617378594101,2017,3,24,30,0,0,221.80012040939192,15.0,8.0,22.285714285714285,Local,0,0,0
2962451,2017-07-25,30,8,315.0,16,Guayaquil,Guayas,2,10,47.77,Additional,Local,Guayaquil,Fundacion de Guayaquil,False,1,0,0.0025257182260638,0.2555963520075802,1,7,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,305.0,298.0,315.0,257.0,266.0,31.895663237058383,285.9642857142857,54.09010462167441,2017,3,25,30,0,0,221.85018050541515,15.0,12.0,23.285714285714285,Local,0,0,0
2982053,2017-08-05,30,8,242.0,14,Guayaquil,Guayas,2,10,49.50333333333333,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,3,0.0019403930498648,0.2761261794780686,5,8,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,209.0,290.0,283.0,307.0,302.2857142857143,66.23119679252095,287.25,54.11895334451122,2017,3,5,31,0,0,222.3227734608488,13.0,3.0,20.0,Local,0,0,0
2990963,2017-08-10,30,8,182.0,14,Guayaquil,Guayas,2,10,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,3,0.0014593038639479,0.2647163330569703,3,8,0,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,304.0,233.0,229.0,206.0,266.85714285714283,58.3621697432622,284.42857142857144,57.36783753169578,2017,3,10,32,0,0,222.51013110846245,83.0,13.0,23.142857142857142,National,0,0,0
2992745,2017-08-11,30,8,212.0,11,Guayaquil,Guayas,2,10,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,5,0.0016998484569064,0.2679142484898733,4,8,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,182.0,209.0,216.0,238.0,259.57142857142856,65.97943402518898,283.57142857142856,58.74579800345756,2017,3,11,32,0,0,222.48600357355568,14.0,13.0,23.285714285714285,National,0,0,0
